INFO 2020/04/01 08:27:20 main.go:42: Starting app
2020/04/01 08:27:20 model.go:109: DATABASE_URL variable must look like: postgres://username:password@hostname:port/dbname (not '')
INFO 2020/04/01 08:34:57 main.go:42: Starting app
INFO 2020/04/01 17:46:15 logrequest.go:14: 10.0.0.45:34848 GET /user/list
INFO 2020/04/01 17:46:18 logrequest.go:14: 10.0.0.45:34848 GET /user/delete/7
INFO 2020/04/01 17:46:18 logrequest.go:14: 10.0.0.45:34848 GET /static/favicons/icon_a/iconstudm75.png
INFO 2020/04/01 17:46:20 logrequest.go:14: 10.0.0.45:34848 POST /user/update/7
INFO 2020/04/01 17:46:20 logrequest.go:14: 10.0.0.45:34848 GET /user/list/
INFO 2020/04/01 17:46:20 logrequest.go:14: 10.0.0.45:34848 GET /user/list
INFO 2020/04/01 17:46:31 logrequest.go:14: 10.0.0.45:34848 GET /apto/register
INFO 2020/04/01 17:46:46 logrequest.go:14: 10.0.0.45:34848 GET /apto/register
INFO 2020/04/01 17:46:51 logrequest.go:14: 10.0.0.45:34848 GET /apto/list
INFO 2020/04/01 17:46:51 logrequest.go:14: 10.0.0.45:34848 GET /apto/list/
INFO 2020/04/01 17:46:53 logrequest.go:14: 10.0.0.45:34848 GET /apto/update/11
INFO 2020/04/01 17:47:25 logrequest.go:14: 10.0.0.45:34848 GET /apto/list/
INFO 2020/04/01 17:47:25 logrequest.go:14: 10.0.0.45:34848 GET /static/js/jquery.min.js?1580161104
INFO 2020/04/01 17:47:25 logrequest.go:14: 10.0.0.45:34848 GET /static/js/underscore-min.js?1580161104
INFO 2020/04/01 17:47:25 logrequest.go:14: 10.0.0.45:34848 GET /static/js/popper.min.js?1580161104
INFO 2020/04/01 17:47:25 logrequest.go:14: 10.0.0.45:34848 GET /static/js/global.js?1580161104
INFO 2020/04/01 17:47:27 logrequest.go:14: 10.0.0.45:34848 GET /apto/delete/2
INFO 2020/04/01 17:47:29 logrequest.go:14: 10.0.0.45:34848 POST /aparta/delete
INFO 2020/04/01 17:47:29 logrequest.go:14: 10.0.0.45:34848 GET /favicon.ico
INFO 2020/04/01 17:47:32 logrequest.go:14: 10.0.0.45:34848 GET /apto/delete/2
INFO 2020/04/01 17:47:44 logrequest.go:14: 10.0.0.45:34848 GET /categoria/register
INFO 2020/04/01 17:47:50 logrequest.go:14: 10.0.0.45:34848 GET /categoria/list
INFO 2020/04/01 17:47:53 logrequest.go:14: 10.0.0.45:34848 GET /categoria/update/34/0
INFO 2020/04/01 17:48:07 logrequest.go:14: 10.0.0.45:34848 GET /categoria/list
INFO 2020/04/01 17:48:07 logrequest.go:14: 10.0.0.45:34848 GET /static/css/bootstrap.css?1580161104
INFO 2020/04/01 17:48:07 logrequest.go:14: 10.0.0.45:34848 GET /static/css/global.css?1582295166
INFO 2020/04/01 17:48:07 logrequest.go:14: 10.0.0.45:34848 GET /static/js/jquery.min.js?1580161104
INFO 2020/04/01 17:48:07 logrequest.go:14: 10.0.0.45:34848 GET /static/js/underscore-min.js?1580161104
INFO 2020/04/01 17:48:07 logrequest.go:14: 10.0.0.45:34848 GET /static/js/popper.min.js?1580161104
INFO 2020/04/01 17:48:07 logrequest.go:14: 10.0.0.45:34848 GET /static/js/global.js?1580161104
INFO 2020/04/01 17:48:10 logrequest.go:14: 10.0.0.45:34848 GET /categoria/delete/31/0
INFO 2020/04/01 17:48:11 logrequest.go:14: 10.0.0.45:34848 GET /categoria/list
INFO 2020/04/01 17:49:41 logrequest.go:14: 10.0.0.45:34848 GET /cuota/periodo/register
INFO 2020/04/01 17:49:45 logrequest.go:14: 10.0.0.45:34848 POST /cuota/periodo/register
INFO 2020/04/01 20:01:08 logrequest.go:14: 10.0.0.45:34848 GET /apto/register
INFO 2020/04/01 20:01:14 logrequest.go:14: 10.0.0.45:34848 GET /apto/list
INFO 2020/04/01 20:01:14 logrequest.go:14: 10.0.0.45:34848 GET /apto/list/
INFO 2020/04/01 20:01:16 logrequest.go:14: 10.0.0.45:34848 GET /apto/update/10
INFO 2020/04/01 20:52:37 logrequest.go:14: 10.0.0.45:34848 GET /categoria/list
INFO 2020/04/01 20:52:37 logrequest.go:14: 10.0.0.45:34848 GET /static/js/jquery.min.js?1580161104
INFO 2020/04/01 20:52:37 logrequest.go:14: 10.0.0.45:34848 GET /static/js/underscore-min.js?1580161104
INFO 2020/04/01 20:52:37 logrequest.go:14: 10.0.0.45:34848 GET /static/js/popper.min.js?1580161104
INFO 2020/04/01 20:52:37 logrequest.go:14: 10.0.0.45:34848 GET /static/js/global.js?1580161104
INFO 2020/04/01 20:52:43 logrequest.go:14: 10.0.0.45:34848 GET /categoria/update/35/0
INFO 2020/04/01 20:52:45 logrequest.go:14: 10.0.0.45:34848 GET /categoria/list
INFO 2020/04/01 20:52:45 logrequest.go:14: 10.0.0.45:34848 GET /static/css/bootstrap.css?1580161104
INFO 2020/04/01 20:52:45 logrequest.go:14: 10.0.0.45:34848 GET /static/css/global.css?1582295166
INFO 2020/04/01 20:52:45 logrequest.go:14: 10.0.0.45:34848 GET /static/js/jquery.min.js?1580161104
INFO 2020/04/01 20:52:45 logrequest.go:14: 10.0.0.45:34848 GET /static/js/underscore-min.js?1580161104
INFO 2020/04/01 20:52:45 logrequest.go:14: 10.0.0.45:34848 GET /static/js/popper.min.js?1580161104
INFO 2020/04/01 20:52:45 logrequest.go:14: 10.0.0.45:34848 GET /static/js/global.js?1580161104
INFO 2020/04/01 20:53:06 logrequest.go:14: 10.0.0.45:34848 GET /balance/list
INFO 2020/04/01 20:53:06 logrequest.go:14: 10.0.0.45:34848 GET /static/css/bootstrap.css?1580161104
INFO 2020/04/01 20:53:06 logrequest.go:14: 10.0.0.45:34848 GET /static/css/global.css?1582295166
INFO 2020/04/01 20:53:08 logrequest.go:14: 10.0.0.45:34848 GET /balance/update/214
INFO 2020/04/01 21:04:06 logrequest.go:14: 10.0.0.45:34848 GET /apto/list
INFO 2020/04/01 21:04:06 logrequest.go:14: 10.0.0.45:34848 GET /apto/list/
INFO 2020/04/01 21:04:08 logrequest.go:14: 10.0.0.45:34848 GET /apto/update/8
INFO 2020/04/01 21:07:02 main.go:42: Starting app
INFO 2020/04/01 21:07:02 route.go:36: HTTPS routes LoadHTTP
INFO 2020/04/01 21:07:02 route.go:369: middleware felipe
INFO 2020/04/01 21:07:02 route.go:30: HTTPS routes LoadHTTPS
INFO 2020/04/01 21:07:02 route.go:369: middleware felipe
INFO 2020/04/01 21:07:02 server.go:35: 0.0.0.0:4430
2020/04/01 21:07:08 server.go:3056: http: TLS handshake error from 10.0.0.45:38688: remote error: tls: unknown certificate
INFO 2020/04/01 21:07:08 logrequest.go:14: 10.0.0.45:38690 GET /apto/list
INFO 2020/04/01 21:07:08 logrequest.go:14: 10.0.0.45:38690 GET /apto/list/
INFO 2020/04/01 21:07:08 logrequest.go:14: 10.0.0.45:38690 GET /static/js/jquery.min.js?1580161104
INFO 2020/04/01 21:07:08 logrequest.go:14: 10.0.0.45:38690 GET /static/js/underscore-min.js?1580161104
INFO 2020/04/01 21:07:08 logrequest.go:14: 10.0.0.45:38690 GET /static/js/global.js?1580161104
INFO 2020/04/01 21:07:08 logrequest.go:14: 10.0.0.45:38690 GET /static/js/popper.min.js?1580161104
INFO 2020/04/01 21:07:10 logrequest.go:14: 10.0.0.45:38690 GET /apto/update/8
INFO 2020/04/01 21:07:15 logrequest.go:14: 10.0.0.45:38690 POST /aparta/update/8
INFO 2020/04/01 21:23:11 main.go:42: Starting app
INFO 2020/04/01 21:23:11 route.go:36: HTTPS routes LoadHTTP
INFO 2020/04/01 21:23:11 route.go:369: middleware felipe
INFO 2020/04/01 21:23:11 route.go:30: HTTPS routes LoadHTTPS
INFO 2020/04/01 21:23:11 route.go:369: middleware felipe
INFO 2020/04/01 21:23:11 server.go:35: 0.0.0.0:4430
2020/04/01 21:23:16 server.go:3056: http: TLS handshake error from 10.0.0.45:39334: remote error: tls: unknown certificate
INFO 2020/04/01 21:23:16 logrequest.go:14: 10.0.0.45:39336 GET /apto/update/8
INFO 2020/04/01 21:23:16 logrequest.go:14: 10.0.0.45:39336 GET /static/css/bootstrap.css?1580161104
INFO 2020/04/01 21:23:16 logrequest.go:14: 10.0.0.45:39336 GET /static/css/global.css?1582295166
INFO 2020/04/01 21:23:16 logrequest.go:14: 10.0.0.45:39336 GET /static/js/popper.min.js?1580161104
INFO 2020/04/01 21:23:16 logrequest.go:14: 10.0.0.45:39336 GET /static/js/underscore-min.js?1580161104
INFO 2020/04/01 21:23:16 logrequest.go:14: 10.0.0.45:39336 GET /static/js/jquery.min.js?1580161104
INFO 2020/04/01 21:23:16 logrequest.go:14: 10.0.0.45:39336 GET /static/js/global.js?1580161104
INFO 2020/04/01 21:23:18 logrequest.go:14: 10.0.0.45:39336 POST /aparta/update/8
INFO 2020/04/01 21:23:21 logrequest.go:14: 10.0.0.45:39336 GET /apto/update/8
INFO 2020/04/01 21:23:27 logrequest.go:14: 10.0.0.45:39336 GET /apto/list
INFO 2020/04/01 21:23:27 logrequest.go:14: 10.0.0.45:39336 GET /apto/list/
INFO 2020/04/01 21:23:28 logrequest.go:14: 10.0.0.45:39336 GET /apto/update/9
INFO 2020/04/01 21:23:30 logrequest.go:14: 10.0.0.45:39336 POST /aparta/update/9
INFO 2020/04/01 21:23:35 logrequest.go:14: 10.0.0.45:39336 GET /apto/update/9
INFO 2020/04/01 21:28:32 main.go:42: Starting app
INFO 2020/04/01 21:28:32 route.go:36: HTTPS routes LoadHTTP
INFO 2020/04/01 21:28:32 route.go:369: middleware felipe
INFO 2020/04/01 21:28:32 route.go:30: HTTPS routes LoadHTTPS
INFO 2020/04/01 21:28:32 route.go:369: middleware felipe
INFO 2020/04/01 21:28:32 server.go:35: 0.0.0.0:4430
2020/04/01 21:28:39 server.go:3056: http: TLS handshake error from 10.0.0.45:39392: remote error: tls: unknown certificate
INFO 2020/04/01 21:28:39 logrequest.go:14: 10.0.0.45:39394 GET /apto/list
INFO 2020/04/01 21:28:39 logrequest.go:14: 10.0.0.45:39394 GET /apto/list/
INFO 2020/04/01 21:28:40 logrequest.go:14: 10.0.0.45:39394 GET /apto/update/14
INFO 2020/04/01 21:28:42 logrequest.go:14: 10.0.0.45:39394 POST /apto/update/14
INFO 2020/04/01 21:28:42 logrequest.go:14: 10.0.0.45:39394 GET /apto/list
INFO 2020/04/01 21:28:42 logrequest.go:14: 10.0.0.45:39394 GET /apto/list/
INFO 2020/04/01 21:28:46 logrequest.go:14: 10.0.0.45:39394 GET /apto/delete/8
INFO 2020/04/01 21:28:49 logrequest.go:14: 10.0.0.45:39394 POST /aparta/delete
INFO 2020/04/02 07:33:52 main.go:42: Starting app
INFO 2020/04/02 07:33:52 route.go:36: HTTPS routes LoadHTTP
INFO 2020/04/02 07:33:52 route.go:369: middleware felipe
INFO 2020/04/02 07:33:52 route.go:30: HTTPS routes LoadHTTPS
INFO 2020/04/02 07:33:52 route.go:369: middleware felipe
INFO 2020/04/02 07:33:52 server.go:35: 0.0.0.0:4430
2020/04/02 07:36:20 server.go:3056: http: TLS handshake error from 10.0.0.45:47958: remote error: tls: unknown certificate
2020/04/02 09:02:18 server.go:3056: http: TLS handshake error from 10.0.0.45:50854: remote error: tls: unknown certificate
INFO 2020/04/02 09:02:18 logrequest.go:14: 10.0.0.45:50856 GET /aparta/delete
INFO 2020/04/02 09:02:18 logrequest.go:14: 10.0.0.45:50856 GET /favicon.ico
INFO 2020/04/02 09:02:23 logrequest.go:14: 10.0.0.45:50856 GET /aparta/delete
INFO 2020/04/02 09:02:44 logrequest.go:14: 10.0.0.45:50856 GET /
INFO 2020/04/02 09:02:45 logrequest.go:14: 10.0.0.45:50856 GET /static/css/bootstrap.css?1580161104
INFO 2020/04/02 09:02:45 logrequest.go:14: 10.0.0.45:50856 GET /static/css/global.css?1582295166
INFO 2020/04/02 09:02:45 logrequest.go:14: 10.0.0.45:50856 GET /static/js/jquery.min.js?1580161104
INFO 2020/04/02 09:02:45 logrequest.go:14: 10.0.0.45:50856 GET /static/js/underscore-min.js?1580161104
INFO 2020/04/02 09:02:45 logrequest.go:14: 10.0.0.45:50856 GET /static/js/popper.min.js?1580161104
INFO 2020/04/02 09:02:45 logrequest.go:14: 10.0.0.45:50856 GET /static/favicons/jpeg/imp_2_der.jpg
INFO 2020/04/02 09:02:45 logrequest.go:14: 10.0.0.45:50856 GET /static/js/global.js?1580161104
INFO 2020/04/02 09:02:45 logrequest.go:14: 10.0.0.45:50856 GET /static/favicons/jpeg/imp_2_caset.jpg
INFO 2020/04/02 09:02:45 logrequest.go:14: 10.0.0.45:50856 GET /static/favicons/jpeg/imp_2_izq.jpg
INFO 2020/04/02 09:02:45 logrequest.go:14: 10.0.0.45:50856 GET /static/favicons/jpeg/imp_2_cent.jpg
INFO 2020/04/02 09:07:44 logrequest.go:14: 10.0.0.45:50856 GET /login
INFO 2020/04/02 09:07:44 logrequest.go:14: 10.0.0.45:50856 GET /static/css/bootstrap.css?1580161104
INFO 2020/04/02 09:07:44 logrequest.go:14: 10.0.0.45:50856 GET /static/css/global.css?1582295166
INFO 2020/04/02 09:07:53 logrequest.go:14: 10.0.0.45:50856 POST /login
INFO 2020/04/02 09:07:54 logrequest.go:14: 10.0.0.45:50856 GET /
INFO 2020/04/02 09:07:54 logrequest.go:14: 10.0.0.45:50856 GET /static/css/bootstrap.css?1580161104
INFO 2020/04/02 09:07:54 logrequest.go:14: 10.0.0.45:50856 GET /static/css/global.css?1582295166
INFO 2020/04/02 09:08:02 logrequest.go:14: 10.0.0.45:50856 GET /user/list
INFO 2020/04/02 09:08:02 logrequest.go:14: 10.0.0.45:50856 GET /static/css/bootstrap.css?1580161104
INFO 2020/04/02 09:08:02 logrequest.go:14: 10.0.0.45:50856 GET /static/css/global.css?1582295166
INFO 2020/04/02 09:08:03 logrequest.go:14: 10.0.0.45:50856 GET /user/update/12
INFO 2020/04/02 09:08:03 logrequest.go:14: 10.0.0.45:50856 GET /static/css/bootstrap.css?1580161104
INFO 2020/04/02 09:08:03 logrequest.go:14: 10.0.0.45:50856 GET /static/css/global.css?1582295166
INFO 2020/04/02 09:08:03 logrequest.go:14: 10.0.0.45:50856 GET /static/favicons/icon_a/iconfsociety.png
INFO 2020/04/02 09:08:05 logrequest.go:14: 10.0.0.45:50856 POST /user/update/12
INFO 2020/04/02 09:08:05 logrequest.go:14: 10.0.0.45:50856 GET /user/list/
INFO 2020/04/02 09:08:05 logrequest.go:14: 10.0.0.45:50856 GET /user/list
INFO 2020/04/02 09:08:07 logrequest.go:14: 10.0.0.45:50856 GET /user/delete/7
INFO 2020/04/02 09:08:07 logrequest.go:14: 10.0.0.45:50856 GET /static/favicons/icon_a/iconstudm75.png
INFO 2020/04/02 09:08:08 logrequest.go:14: 10.0.0.45:50856 POST /user/update/7
INFO 2020/04/02 09:08:08 logrequest.go:14: 10.0.0.45:50856 GET /user/list/
INFO 2020/04/02 09:08:08 logrequest.go:14: 10.0.0.45:50856 GET /user/list
INFO 2020/04/02 09:08:18 logrequest.go:14: 10.0.0.45:50856 GET /apto/register
INFO 2020/04/02 09:08:24 logrequest.go:14: 10.0.0.45:50856 GET /apto/list
INFO 2020/04/02 09:08:24 logrequest.go:14: 10.0.0.45:50856 GET /apto/list/
INFO 2020/04/02 09:08:26 logrequest.go:14: 10.0.0.45:50856 GET /apto/update/1
INFO 2020/04/02 09:08:29 logrequest.go:14: 10.0.0.45:50856 POST /apto/update/1
INFO 2020/04/02 09:08:29 logrequest.go:14: 10.0.0.45:50856 GET /apto/list
INFO 2020/04/02 09:08:29 logrequest.go:14: 10.0.0.45:50856 GET /apto/list/
INFO 2020/04/02 09:08:31 logrequest.go:14: 10.0.0.45:50856 GET /apto/delete/7
INFO 2020/04/02 09:08:36 logrequest.go:14: 10.0.0.45:50856 POST /apto/delete
INFO 2020/04/02 09:08:38 logrequest.go:14: 10.0.0.45:50856 GET /apto/delete/7
INFO 2020/04/02 09:08:38 logrequest.go:14: 10.0.0.45:50856 GET /static/css/bootstrap.css?1580161104
INFO 2020/04/02 09:08:38 logrequest.go:14: 10.0.0.45:50856 GET /static/css/global.css?1582295166
INFO 2020/04/02 09:08:38 logrequest.go:14: 10.0.0.45:50856 GET /static/js/jquery.min.js?1580161104
INFO 2020/04/02 09:08:38 logrequest.go:14: 10.0.0.45:50856 GET /static/js/underscore-min.js?1580161104
INFO 2020/04/02 09:08:38 logrequest.go:14: 10.0.0.45:50856 GET /static/js/popper.min.js?1580161104
INFO 2020/04/02 09:08:38 logrequest.go:14: 10.0.0.45:50856 GET /static/js/global.js?1580161104
INFO 2020/04/02 09:08:40 logrequest.go:14: 10.0.0.45:50856 GET /apto/list/
INFO 2020/04/02 09:08:40 logrequest.go:14: 10.0.0.45:50856 GET /static/css/bootstrap.css?1580161104
INFO 2020/04/02 09:08:40 logrequest.go:14: 10.0.0.45:50856 GET /static/css/global.css?1582295166
INFO 2020/04/02 09:08:43 logrequest.go:14: 10.0.0.45:50856 GET /apto/update/9
INFO 2020/04/02 09:08:52 logrequest.go:14: 10.0.0.45:50856 POST /apto/update/9
INFO 2020/04/02 09:08:52 logrequest.go:14: 10.0.0.45:50856 GET /apto/list
INFO 2020/04/02 09:08:52 logrequest.go:14: 10.0.0.45:50856 GET /apto/list/
INFO 2020/04/02 09:08:53 logrequest.go:14: 10.0.0.45:50856 GET /apto/delete/10
INFO 2020/04/02 09:09:00 logrequest.go:14: 10.0.0.45:50856 POST /apto/delete
INFO 2020/04/02 09:09:01 logrequest.go:14: 10.0.0.45:50856 GET /apto/delete/10
INFO 2020/04/02 09:09:01 logrequest.go:14: 10.0.0.45:50856 GET /static/css/bootstrap.css?1580161104
INFO 2020/04/02 09:09:01 logrequest.go:14: 10.0.0.45:50856 GET /static/css/global.css?1582295166
INFO 2020/04/02 09:09:01 logrequest.go:14: 10.0.0.45:50856 GET /static/js/jquery.min.js?1580161104
INFO 2020/04/02 09:09:01 logrequest.go:14: 10.0.0.45:50856 GET /static/js/underscore-min.js?1580161104
INFO 2020/04/02 09:09:01 logrequest.go:14: 10.0.0.45:50856 GET /static/js/popper.min.js?1580161104
INFO 2020/04/02 09:09:01 logrequest.go:14: 10.0.0.45:50856 GET /static/js/global.js?1580161104
INFO 2020/04/02 09:09:39 logrequest.go:14: 10.0.0.45:50856 GET /categoria/register
INFO 2020/04/02 09:09:39 logrequest.go:14: 10.0.0.45:50856 GET /static/css/bootstrap.css?1580161104
INFO 2020/04/02 09:09:39 logrequest.go:14: 10.0.0.45:50856 GET /static/css/global.css?1582295166
INFO 2020/04/02 09:09:42 logrequest.go:14: 10.0.0.45:50856 POST /categoria/register
INFO 2020/04/02 09:09:42 logrequest.go:14: 10.0.0.45:50856 GET /categoria/list/1
INFO 2020/04/02 09:09:50 logrequest.go:14: 10.0.0.45:50856 GET /categoria/register
INFO 2020/04/02 09:09:50 logrequest.go:14: 10.0.0.45:50856 GET /static/css/bootstrap.css?1580161104
INFO 2020/04/02 09:09:50 logrequest.go:14: 10.0.0.45:50856 GET /static/css/global.css?1582295166
INFO 2020/04/02 09:09:50 logrequest.go:14: 10.0.0.45:50856 GET /static/js/underscore-min.js?1580161104
INFO 2020/04/02 09:09:50 logrequest.go:14: 10.0.0.45:50856 GET /static/js/jquery.min.js?1580161104
INFO 2020/04/02 09:09:50 logrequest.go:14: 10.0.0.45:50856 GET /static/js/popper.min.js?1580161104
INFO 2020/04/02 09:09:50 logrequest.go:14: 10.0.0.45:50856 GET /static/js/global.js?1580161104
INFO 2020/04/02 09:10:10 logrequest.go:14: 10.0.0.45:50856 GET /categoria/register
INFO 2020/04/02 09:10:10 logrequest.go:14: 10.0.0.45:50856 GET /static/css/bootstrap.css?1580161104
INFO 2020/04/02 09:10:10 logrequest.go:14: 10.0.0.45:50856 GET /static/css/global.css?1582295166
INFO 2020/04/02 09:10:12 logrequest.go:14: 10.0.0.45:50856 POST /categoria/register
INFO 2020/04/02 09:10:12 logrequest.go:14: 10.0.0.45:50856 GET /categoria/list/1
INFO 2020/04/02 09:10:23 logrequest.go:14: 10.0.0.45:50856 GET /categoria/register
INFO 2020/04/02 09:10:23 logrequest.go:14: 10.0.0.45:50856 GET /static/css/bootstrap.css?1580161104
INFO 2020/04/02 09:10:23 logrequest.go:14: 10.0.0.45:50856 GET /static/css/global.css?1582295166
INFO 2020/04/02 09:10:23 logrequest.go:14: 10.0.0.45:50856 GET /static/js/jquery.min.js?1580161104
INFO 2020/04/02 09:10:23 logrequest.go:14: 10.0.0.45:50856 GET /static/js/underscore-min.js?1580161104
INFO 2020/04/02 09:10:23 logrequest.go:14: 10.0.0.45:50856 GET /static/js/popper.min.js?1580161104
INFO 2020/04/02 09:10:23 logrequest.go:14: 10.0.0.45:50856 GET /static/js/global.js?1580161104
INFO 2020/04/02 09:10:35 logrequest.go:14: 10.0.0.45:50856 GET /apto/register
INFO 2020/04/02 09:10:35 logrequest.go:14: 10.0.0.45:50856 GET /static/css/bootstrap.css?1580161104
INFO 2020/04/02 09:10:35 logrequest.go:14: 10.0.0.45:50856 GET /static/css/global.css?1582295166
INFO 2020/04/02 09:10:36 logrequest.go:14: 10.0.0.45:50856 POST /aparta/register
INFO 2020/04/02 09:10:43 logrequest.go:14: 10.0.0.45:50856 GET /apto/register
INFO 2020/04/02 09:10:43 logrequest.go:14: 10.0.0.45:50856 GET /static/css/bootstrap.css?1580161104
INFO 2020/04/02 09:10:43 logrequest.go:14: 10.0.0.45:50856 GET /static/css/global.css?1582295166
INFO 2020/04/02 09:10:54 logrequest.go:14: 10.0.0.45:50856 GET /apto/register
INFO 2020/04/02 09:10:54 logrequest.go:14: 10.0.0.45:50856 GET /static/css/bootstrap.css?1580161104
INFO 2020/04/02 09:10:54 logrequest.go:14: 10.0.0.45:50856 GET /static/css/global.css?1582295166
INFO 2020/04/02 09:10:56 logrequest.go:14: 10.0.0.45:50856 POST /aparta/register
INFO 2020/04/02 09:10:57 logrequest.go:14: 10.0.0.45:50856 GET /apto/register
INFO 2020/04/02 09:11:07 logrequest.go:14: 10.0.0.45:50856 GET /apto/list
INFO 2020/04/02 09:11:07 logrequest.go:14: 10.0.0.45:50856 GET /apto/list/
INFO 2020/04/02 09:11:14 logrequest.go:14: 10.0.0.45:50856 GET /categoria/list
INFO 2020/04/02 09:11:16 logrequest.go:14: 10.0.0.45:50856 GET /categoria/update/38/0
INFO 2020/04/02 09:11:25 logrequest.go:14: 10.0.0.45:50856 GET /categoria/list
INFO 2020/04/02 09:11:25 logrequest.go:14: 10.0.0.45:50856 GET /static/css/bootstrap.css?1580161104
INFO 2020/04/02 09:11:25 logrequest.go:14: 10.0.0.45:50856 GET /static/js/jquery.min.js?1580161104
INFO 2020/04/02 09:11:25 logrequest.go:14: 10.0.0.45:50856 GET /static/js/underscore-min.js?1580161104
INFO 2020/04/02 09:11:25 logrequest.go:14: 10.0.0.45:50856 GET /static/js/popper.min.js?1580161104
INFO 2020/04/02 09:11:25 logrequest.go:14: 10.0.0.45:50856 GET /static/js/global.js?1580161104
INFO 2020/04/02 09:11:25 logrequest.go:14: 10.0.0.45:50856 GET /static/css/global.css?1582295166
INFO 2020/04/02 09:11:28 logrequest.go:14: 10.0.0.45:50856 GET /categoria/delete/34/0
INFO 2020/04/02 09:11:43 logrequest.go:14: 10.0.0.45:50856 GET /categoria/list
INFO 2020/04/02 09:11:43 logrequest.go:14: 10.0.0.45:50856 GET /static/css/bootstrap.css?1580161104
INFO 2020/04/02 09:11:43 logrequest.go:14: 10.0.0.45:50856 GET /static/css/global.css?1582295166
INFO 2020/04/02 09:11:43 logrequest.go:14: 10.0.0.45:50856 GET /static/js/jquery.min.js?1580161104
INFO 2020/04/02 09:11:43 logrequest.go:14: 10.0.0.45:50856 GET /static/js/underscore-min.js?1580161104
INFO 2020/04/02 09:11:43 logrequest.go:14: 10.0.0.45:50856 GET /static/js/popper.min.js?1580161104
INFO 2020/04/02 09:11:43 logrequest.go:14: 10.0.0.45:50856 GET /static/js/global.js?1580161104
INFO 2020/04/02 09:11:54 logrequest.go:14: 10.0.0.45:50856 GET /apto/list
INFO 2020/04/02 09:11:54 logrequest.go:14: 10.0.0.45:50856 GET /apto/list/
INFO 2020/04/02 09:11:54 logrequest.go:14: 10.0.0.45:50856 GET /static/css/bootstrap.css?1580161104
INFO 2020/04/02 09:11:54 logrequest.go:14: 10.0.0.45:50856 GET /static/css/global.css?1582295166
INFO 2020/04/02 09:11:55 logrequest.go:14: 10.0.0.45:50856 GET /apto/delete/12
INFO 2020/04/02 09:11:56 logrequest.go:14: 10.0.0.45:50856 POST /apto/delete
INFO 2020/04/02 09:18:11 logrequest.go:14: 10.0.0.45:50856 GET /apto/delete/12
INFO 2020/04/02 09:18:11 logrequest.go:14: 10.0.0.45:50856 GET /static/css/bootstrap.css?1580161104
INFO 2020/04/02 09:18:11 logrequest.go:14: 10.0.0.45:50856 GET /static/js/jquery.min.js?1580161104
INFO 2020/04/02 09:18:11 logrequest.go:14: 10.0.0.45:50856 GET /static/css/global.css?1582295166
INFO 2020/04/02 09:18:11 logrequest.go:14: 10.0.0.45:50856 GET /static/js/underscore-min.js?1580161104
INFO 2020/04/02 09:18:11 logrequest.go:14: 10.0.0.45:50856 GET /static/js/popper.min.js?1580161104
INFO 2020/04/02 09:18:11 logrequest.go:14: 10.0.0.45:50856 GET /static/js/global.js?1580161104
INFO 2020/04/02 09:18:30 logrequest.go:14: 10.0.0.45:50856 GET /apto/register
INFO 2020/04/02 09:18:30 logrequest.go:14: 10.0.0.45:50856 GET /static/css/bootstrap.css?1580161104
INFO 2020/04/02 09:18:30 logrequest.go:14: 10.0.0.45:50856 GET /static/css/global.css?1582295166
